gene_id	halflife	kdecay	constant	mse
ENSMUSG00000000001.4	15.7393435726149	0.0440391416174409	0.975675418073036	0.00416827768417618
ENSMUSG00000000028.15	4.16706312781131	0.166339496019109	1.03313240336339	0.00741284408497851
ENSMUSG00000000031.16	21.5941535384082	0.0320988354244628	1.10775019304559	0.0272747572536062
ENSMUSG00000000037.16	13.555196447436	0.0511351630533584	0.997341599076281	0.00537213636981528
ENSMUSG00000000056.7	9.6314301919647	0.0719672122150896	0.973882942509656	0.00977828728723803
ENSMUSG00000000078.7	2.42027558943955	0.28639184049303	0.953023854066946	0.013259394640079
ENSMUSG00000000085.16	4.25772236564012	0.162797646496083	0.979884863191513	0.00628205130740272
ENSMUSG00000000088.7	110.947711145935	0.00624751221454414	1.09237701514568	0.0212216166301492
ENSMUSG00000000120.6	8.31058365883903	0.0834053550285512	0.977127903113986	0.00686019594012907
ENSMUSG00000000127.15	10.4047236528302	0.0666185094085996	0.945084335360408	0.00641980028384267
ENSMUSG00000000131.15	5.65002120305819	0.122680456523732	1.0062908085514	0.0110887604777658
ENSMUSG00000000134.17	6.91367388365416	0.100257430741525	1.00176226114546	0.00746242490717778
ENSMUSG00000000142.15	1.69646813530662	0.408582493319078	0.98377912535377	0.00396689741848554
ENSMUSG00000000148.17	3.32531280597021	0.208445707518246	0.954609267197657	0.0113536632079211
ENSMUSG00000000149.10	9.04635506780521	0.0766217084521439	1.0248836930678	0.0166335930884388
ENSMUSG00000000154.16	11.5706602097371	0.0599055860249562	1.05769940085202	0.0362513564145118
ENSMUSG00000000168.9	15.1886485218854	0.0456358694166362	1.00428219897325	0.00504663329934029
ENSMUSG00000000171.5	23.5314214709843	0.0294562392422675	0.969581004435447	0.00827270871442054
ENSMUSG00000000184.12	10.4054183382217	0.0666140618310213	0.931850771776921	0.0172681688067763
ENSMUSG00000000194.13	10.5607150034155	0.0656344935296306	0.950915883351415	0.00536588740987354
ENSMUSG00000000223.13	8.50502666002681	0.0814985311942292	0.957553133164898	0.00390311473418576
ENSMUSG00000000244.17	6.95907851438433	0.0996032993631583	0.946018567366583	0.0103744179013198
ENSMUSG00000000253.13	14.9032640714323	0.0465097563350985	1.06922108871613	0.0151671993954904
ENSMUSG00000000275.16	6.51052011971193	0.106465715152511	1.02786289240033	0.0109594525086594
ENSMUSG00000000276.11	1.80569919180022	0.383866362519053	0.957742985233192	0.0205162393761496
ENSMUSG00000000278.10	20.2752424041581	0.0341868751427501	1.01474869823718	0.00183567270538612
ENSMUSG00000000282.12	4.08979429413645	0.169482162355625	0.99299600796607	0.0040492798151356
ENSMUSG00000000295.13	17.9922204262688	0.0385248270718128	0.999947255716448	0.00460558817879165
ENSMUSG00000000296.8	16.6952693317239	0.041517580027466	0.985089263065146	0.00360063656473878
ENSMUSG00000000301.16	10.0699729180839	0.0688330729584361	1.0860926441139	0.0156247089359271
ENSMUSG00000000303.12	13.8469119084255	0.0500578890906486	1.01293925035151	0.00794725552278536
ENSMUSG00000000305.12	10.3567657451436	0.0669269922306557	0.95660249135788	0.0159271666340654
ENSMUSG00000000308.14	17.3182918048326	0.0400239924567229	1.0625613700372	0.00745240071912269
ENSMUSG00000000317.11	4.05624712130754	0.170883863786018	0.928983068001988	0.0165767889925759
ENSMUSG00000000320.10	13.3346953631162	0.0519807285944599	0.97383592426189	0.015384750858
ENSMUSG00000000325.16	10.2588721856437	0.0675656317786998	1.00240512989501	0.0148793918146164
ENSMUSG00000000326.13	8.66729661457659	0.0799727079138166	1.01812237881568	0.00895519533939902
ENSMUSG00000000339.14	15.0300447562291	0.0461174395553729	0.950602553040914	0.00595639162884914
ENSMUSG00000000340.10	15.6680077354023	0.0442396501371237	0.969750585815313	0.0057531417234669
ENSMUSG00000000346.9	5.3191972404206	0.1303104865698	1.01196720012301	0.00146235103111333
ENSMUSG00000000355.13	9.35609783817919	0.0740850718481627	0.993214031870519	0.00142886452104827
ENSMUSG00000000365.9	7.55992150257164	0.0916870870053557	0.927770022637522	0.0169751400237671
ENSMUSG00000000374.8	8.58440557415947	0.0807449245695516	0.970496898830316	0.00473037178308542
ENSMUSG00000000378.15	5.52952274255204	0.125353889084474	0.996856656056733	0.000824696171703526
ENSMUSG00000000384.15	7.01566269592391	0.0987999581226536	0.966259190580746	0.00542332462280368
ENSMUSG00000000399.10	20.8233758139955	0.033286974540126	0.97314184258804	0.0049999153059102
ENSMUSG00000000402.2	8.02577242213756	0.0863651676252408	1.13431411407613	0.0400644054851416
ENSMUSG00000000409.14	6.46946193577089	0.107141395596967	0.989546202330089	0.00478892256935245
ENSMUSG00000000416.16	4.66818254919088	0.148483306566511	0.987666663478099	0.00272762433927292
ENSMUSG00000000420.15	7.50945581222445	0.0923032504474677	0.958979555035562	0.0096603168526424
ENSMUSG00000000439.9	5.5974030805169	0.123833708344609	0.946649001259322	0.00888554414643222
ENSMUSG00000000441.17	5.75299356729269	0.120484609004375	0.990789384255919	0.00052136292828949
ENSMUSG00000000486.13	14.2053153885473	0.0487949166632919	1.04301250870301	0.00599022280666839
ENSMUSG00000000489.7	1.40715606973606	0.492587279739309	0.994447700804104	0.00286692860436669
ENSMUSG00000000530.16	3.1252683581552	0.221788051816804	1.01333495861285	0.012796788183172
ENSMUSG00000000531.5	2.21455204213766	0.312996564258145	0.992426320506772	0.0126185224863304
ENSMUSG00000000532.11	6.91722804672779	0.100205917150272	0.971934237323025	0.00732242475639742
ENSMUSG00000000538.18	6.52471404229741	0.106234108662313	0.943040929482387	0.00986691845385987
ENSMUSG00000000544.14	7.44359127630422	0.0931199947485694	1.02695507265935	0.00208544686250535
ENSMUSG00000000552.10	3.79041528224078	0.182868400675659	1.10563102669833	0.0452122277311007
ENSMUSG00000000555.8	5.73879173308455	0.120782773238468	0.927474922960697	0.0234302052025603
ENSMUSG00000000561.14	10.2166897969563	0.0678445949065072	1.02755506811114	0.00649740956438013
ENSMUSG00000000563.17	19.2120193899594	0.0360788299496615	1.0017642525167	0.00361091658293257
ENSMUSG00000000568.15	10.1176952838494	0.0685084064220037	1.05105796017369	0.0166701519888771
ENSMUSG00000000579.14	19.23851698473	0.0360291378545504	0.953784749164623	0.0135049770658769
ENSMUSG00000000581.8	14.1883906986977	0.0488531219135067	1.00748138468625	0.00392383377649055
ENSMUSG00000000594.7	14.9775909426783	0.0462789498800397	1.04245165501331	0.00353058922474401
ENSMUSG00000000600.15	5.85498647577036	0.118385786786765	0.970332739934358	0.002687394020346
ENSMUSG00000000605.9	7.95387282959441	0.087145871628839	0.974494956543717	0.0345898911418334
ENSMUSG00000000627.15	13.0106198895181	0.0532754923628484	0.915498390357356	0.0310686334154916
ENSMUSG00000000628.10	5.09080341900366	0.136156736669986	0.957684800563626	0.00630616963933599
ENSMUSG00000000631.20	8.38909524898884	0.0826247837206869	0.951559439283274	0.00958129572269905
ENSMUSG00000000708.14	7.69407066198137	0.0900884864477508	0.926026747164173	0.0195015672165541
ENSMUSG00000000711.3	5.39578375545728	0.128460889460016	0.969770919271418	0.00449417983564873
ENSMUSG00000000730.13	15.4695378036676	0.0448072327277685	1.02521558937216	0.00302927332916632
ENSMUSG00000000731.15	5.83526802535783	0.11878583426636	1.12066676970929	0.0395933484731024
ENSMUSG00000000732.9	4.7689315412068	0.145346431285642	1.04450173656593	0.0066750570010878
ENSMUSG00000000738.18	12.5311804102242	0.055313797892049	0.967438594468023	0.0132330824335917
ENSMUSG00000000739.14	9.93765280449951	0.0697495871707358	1.0215296021079	0.015092600201798
ENSMUSG00000000740.12	44.0848841342335	0.0157230124150806	1.02856531211858	0.0167458879451419
ENSMUSG00000000743.9	12.2790235233442	0.0564496988903207	0.992295470347944	0.00177838540955651
ENSMUSG00000000751.13	24.8225547786833	0.0279240870546973	0.970045363164414	0.00540728510137531
ENSMUSG00000000759.14	6.53456341931847	0.106073984760904	0.993695539512015	0.00618859534163391
ENSMUSG00000000776.13	3.99630392874911	0.173447063316055	0.979828696332494	0.00346036907265105
ENSMUSG00000000782.15	8.54325850293019	0.0811338180065847	1.07528231684285	0.046122941262791
ENSMUSG00000000787.12	8.92630454102683	0.0776521994487328	0.920083384190237	0.0183475122376671
ENSMUSG00000000792.2	12.8493942885513	0.0539439575900892	1.06269983162681	0.0126746404647511
ENSMUSG00000000804.14	6.01172432627746	0.115299229129682	0.974916265569815	0.00274265265439295
ENSMUSG00000000811.13	9.95646518690782	0.0696177978376697	0.977067435175242	0.0157724318795927
ENSMUSG00000000823.16	4.83525991724838	0.143352620629006	1.03085407465461	0.00803194161582551
ENSMUSG00000000826.16	9.81446416800468	0.0706250660957749	0.96922587677994	0.00284723837312589
ENSMUSG00000000827.18	12.5687830394085	0.0551483129581149	1.02531961461999	0.00398137219581093
ENSMUSG00000000838.17	8.00200045642307	0.0866217371936749	0.975046939692277	0.00252404297594573
ENSMUSG00000000861.15	2.65018504815931	0.26154671012176	0.889618877518191	0.0541696222347546
ENSMUSG00000000876.11	10.0505259145108	0.0689662597217118	0.954518617974023	0.0060431284590488
ENSMUSG00000000881.12	3.24871329175345	0.21336052717223	0.973640442681011	0.00384695772316298
ENSMUSG00000000884.17	4.91671421710887	0.140977724136981	1.00444430135231	0.0097236191889367
ENSMUSG00000000901.17	15.1383902191876	0.0457873770278027	1.0442733276912	0.0098755245615415
ENSMUSG00000000902.13	15.2529191009699	0.0454435754868634	1.08937212058643	0.0478588963731948
ENSMUSG00000000903.3	3.53699904535593	0.195970417767018	0.913480996424295	0.0256512292527355
ENSMUSG00000000915.15	14.3828490390914	0.0481926201600271	1.06936230026093	0.0155847701848059
ENSMUSG00000000916.15	6.67574824993525	0.103830635100218	0.996304506322296	0.00158948240844396
ENSMUSG00000000934.9	10.5508745372589	0.0656957087407488	0.982317682850373	0.0124811641405373
ENSMUSG00000000948.16	4.01341077186799	0.172707759050871	0.936980941222942	0.0218061702400155
ENSMUSG00000000957.11	11.1388231973475	0.0622280440473284	0.912933065451125	0.0213323970461918
ENSMUSG00000000958.10	3.93744180743289	0.176039980896088	1.04069286243672	0.00561074035745355
ENSMUSG00000000959.7	9.74959102310542	0.0710950006946204	1.00184625465562	0.000218943036587661
ENSMUSG00000000976.13	8.35896263659563	0.0829226317540097	0.960584662820752	0.0103025485267131
ENSMUSG00000001016.12	17.3442606092315	0.0399640662797132	0.963655310429438	0.00697527461935536
ENSMUSG00000001017.15	7.13453232591606	0.0971538355838828	0.952627400698607	0.00760805630706235
ENSMUSG00000001018.15	9.89232509430645	0.0700691873702056	1.03040401582215	0.00557230503377946
ENSMUSG00000001025.8	25.1381097438899	0.0275735601292942	1.11727218991721	0.0307226383813646
ENSMUSG00000001034.17	4.36164695074993	0.158918681036476	1.0127189290415	0.0079532745175826
ENSMUSG00000001036.17	4.57433309214574	0.151529669264816	0.958913866476699	0.0115228933082995
ENSMUSG00000001039.12	31.2069115767647	0.0222113354234013	1.04034399471882	0.0031307052943975
ENSMUSG00000001052.15	4.84211065510031	0.14314980179766	0.999880464271507	0.00783754006228658
ENSMUSG00000001053.15	1.68717296924697	0.410833502666484	0.993641298284262	0.0020226060622837
ENSMUSG00000001054.9	6.0094439394616	0.115342981404374	1.02153164562983	0.00328329619254301
ENSMUSG00000001056.3	18.8198103105352	0.0368307208798978	0.997267184660209	0.00202294772282398
ENSMUSG00000001062.18	4.02385556667379	0.172259458391275	0.948754737629203	0.011321605317721
ENSMUSG00000001065.15	3.45011594666326	0.20090547427263	0.936297717019866	0.0135194486364178
ENSMUSG00000001082.12	9.46314215932937	0.0732470429894785	1.02747039919649	0.00567000009154533
ENSMUSG00000001089.14	2.67467572543242	0.259151856791119	0.960282198340239	0.0102566142714117
ENSMUSG00000001098.15	4.36569972188535	0.158771153472875	0.960438928058594	0.0135462708180692
ENSMUSG00000001100.10	9.8064504807275	0.070682779862314	0.987128924461141	0.00169091789014204
ENSMUSG00000001105.15	9.1372513053208	0.0758594852432604	0.974929993281239	0.00206213588130761
ENSMUSG00000001120.15	8.88801594563867	0.077986716585502	1.04964604813376	0.0186613500575078
ENSMUSG00000001123.15	18.7845974263619	0.0368997623333251	0.93635291882183	0.00821533961350551
ENSMUSG00000001127.12	10.4287362723505	0.0664651173889275	1.03648314703712	0.00817063252089153
ENSMUSG00000001128.7	13.5473245514278	0.0511648759818698	1.13416331449344	0.0578793818191507
ENSMUSG00000001131.11	11.6169281754997	0.0596669937257428	1.05438412475675	0.00772607390594464
ENSMUSG00000001134.9	11.1934383380616	0.0619244203278454	0.958873824592323	0.0036778443553375
ENSMUSG00000001138.13	4.76784871294247	0.145379440978984	1.01037393763293	0.0114458731627115
ENSMUSG00000001143.13	7.29217661209369	0.0950535371579451	0.949256266977329	0.00819405662739739
ENSMUSG00000001150.7	8.19480968952544	0.0845836824552401	0.981923769728894	0.00165885290242578
ENSMUSG00000001151.10	7.75130332028765	0.0894233075289102	0.975335240606504	0.00887360738206431
ENSMUSG00000001156.9	1.64526381792526	0.421298501193583	0.97975871260398	0.013916212176181
ENSMUSG00000001157.13	8.14714009516016	0.0850785886168463	0.980323790583397	0.0109460689953091
ENSMUSG00000001158.13	8.76853055282774	0.0790494115728906	1.00549683489234	0.00805990414841009
ENSMUSG00000001173.15	9.38580660182706	0.0738505713962843	0.967099952982275	0.00454199156316815
ENSMUSG00000001175.14	17.0300855089469	0.0407013329554802	0.984405369813033	0.00272138587784471
